id,neighbourhood_cleansed,latitude,longitude
36770291,Kensington-Cedar Cottage,49.24152,-123.08913
36771786,Downtown,49.2798,-123.10663
36774024,Downtown,49.27334,-123.12827
36805705,Fairview,49.26317,-123.14125
36806146,Downtown,49.27776,-123.12884
36838292,Dunbar Southlands,49.24258,-123.17975
36839202,Arbutus Ridge,49.25413,-123.1711
36841160,Fairview,49.26568,-123.13873
36841352,Downtown,49.2751,-123.11775
36872648,Riley Park,49.24334,-123.09244
36884302,Mount Pleasant,49.26547,-123.10135
36888668,Downtown,49.27701,-123.117
36944162,Hastings-Sunrise,49.27886,-123.02712
36970625,Hastings-Sunrise,49.28104,-123.05439
36981248,Renfrew-Collingwood,49.24202,-123.04125
